site,project_name,id,project_id,plot,latitude,longitude,treatment,profile,min_org,horizon,raw_depth,adjusted_depth,sample_depth,fine_coarse,fine_bulk_density,fine_carbon,fine_nitrogen,dry_matter,carbon
NWT_MW_CS-46A,NWT_MackWalker,ps.1431,NWT.ps.5161,NWT_MW_CS-46A,62.53118,-113.82884,Control,0,org,,2.0,2.0,2.0,1,0.009510204,41.2,1.15,190.20408,78.36408096
NWT_MW_CS-46A,NWT_MackWalker,ps.1637,NWT.ps.5367,NWT_MW_CS-46A,62.53118,-113.82884,Control,6,org,,16.0,16.0,5.2,1,0.052179751,43.77,0.72,2713.347052,1187.632005
NWT_MW_CS-46A,NWT_MackWalker,ps.1634,NWT.ps.5364,NWT_MW_CS-46A,62.53118,-113.82884,Control,6,org,,1.0,1.0,1.0,1,0.05268,43.45,1.22,526.8,228.8946
NWT_MW_CS-46A,NWT_MackWalker,ps.1432,NWT.ps.5162,NWT_MW_CS-46A,62.53118,-113.82884,Control,0,org,,7.0,7.0,5.0,1,0.024562706,44.48,1.12,1228.1353,546.2745814
NWT_MW_CS-46A,NWT_MackWalker,ps.1434,NWT.ps.5164,NWT_MW_CS-46A,62.53118,-113.82884,Control,0,org,,17.0,17.0,5.0,1,0.018622662,46.13,1.14,931.1331,429.531699
NWT_MW_CS-46A,NWT_MackWalker,ps.1433,NWT.ps.5163,NWT_MW_CS-46A,62.53118,-113.82884,Control,0,org,,12.0,12.0,5.0,1,0.023710638,42.33,0.03,1185.5319,501.8356533
NWT_MW_CS-57A,NWT_MackWalker,ps.1700,NWT.ps.5430,NWT_MW_CS-57A,62.53254,-113.85198,Control,6,org,,2.0,2.0,2.3,1,0.069138549,43.84,0.98,1590.186627,697.1378173
NWT_MW_CS-57A,NWT_MackWalker,ps.1360,NWT.ps.5090,NWT_MW_CS-57A,62.53254,-113.85198,Control,18,org,,2.0,2.0,2.1,1,0.066235175,41.09,0.7,1390.938675,571.5367016
NWT_MW_CS-57A,NWT_MackWalker,ps.1522,NWT.ps.5252,NWT_MW_CS-57A,62.53254,-113.85198,Control,0,org,,7.0,7.0,1.0,1,0.69028,24.85,1.28,6902.8,1715.3458
NWT_MW_CS-57A,NWT_MackWalker,ps.1361,NWT.ps.5091,NWT_MW_CS-57A,62.53254,-113.85198,Control,18,org,,6.0,6.0,2.8,1,0.216576658,40.85,0.38,6064.146424,2477.203814
NWT_MW_CS-57A,NWT_MackWalker,ps.1521,NWT.ps.5251,NWT_MW_CS-57A,62.53254,-113.85198,Control,0,org,,6.0,6.0,6.0,1,,,,,
NWT_MW_CS-59A,NWT_MackWalker,ps.1589,NWT.ps.5319,NWT_MW_CS-59A,62.54397,-113.9249,Control,0,org,,10.5,10.5,2.8,1,0.208496588,22.18,0.58,5837.904464,1294.84721
NWT_MW_CS-59A,NWT_MackWalker,ps.1768,NWT.ps.5498,NWT_MW_CS-59A,62.54397,-113.9249,Control,12,org,,10.0,10.0,4.8,1,0.273566308,22.31,1.37,13131.18278,2929.566879
NWT_MW_CS-59A,NWT_MackWalker,ps.1588,NWT.ps.5318,NWT_MW_CS-59A,62.54397,-113.9249,Control,0,org,,5.5,5.5,3.6,1,0.054622524,43.83,1.03,1966.410864,861.8778817
NWT_MW_CS-59A,NWT_MackWalker,ps.1524,NWT.ps.5254,NWT_MW_CS-59A,62.54397,-113.9249,Control,6,org,,9.0,9.0,4.9,1,0.623666751,13.85,0.87,30559.6708,4232.514406
NWT_MW_CS-59A,NWT_MackWalker,ps.1767,NWT.ps.5497,NWT_MW_CS-59A,62.54397,-113.9249,Control,12,org,,6.0,6.0,4.3,1,0.0540637,40.83,1.29,2324.7391,949.1909745
NWT_MW_CS-59A,NWT_MackWalker,ps.1318,NWT.ps.5048,NWT_MW_CS-59A,62.54397,-113.9249,Control,24,org,,4.0,4.0,4.4,1,0.083293979,41.69,,3664.935076,1527.911433
NWT_MW_CS-59A,NWT_MackWalker,ps.1590,NWT.ps.5320,NWT_MW_CS-59A,62.54397,-113.9249,Control,18,org,,4.5,4.5,4.1,1,0.078895738,37.44,1.14,3234.725258,1211.081137
NWT_MW_CS-59A,NWT_MackWalker,ps.1523,NWT.ps.5253,NWT_MW_CS-59A,62.54397,-113.9249,Control,6,org,,4.5,4.5,4.0,1,0.065771728,36.92,0.96,2630.86912,971.3168791
NWT_MW_CS-89A,NWT_MackWalker,ps.1363,NWT.ps.5093,NWT_MW_CS-89A,62.51703,-113.7253,Control,12,org,,8.0,8.0,5.0,1,0.085206271,44.13,1.5,4260.31355,1880.07637
NWT_MW_CS-89A,NWT_MackWalker,ps.1364,NWT.ps.5094,NWT_MW_CS-89A,62.51703,-113.7253,Control,12,org,,10.0,10.0,2.1,1,0.239058266,34.44,1.26,5020.223586,1728.965003
NWT_MW_CS-89A,NWT_MackWalker,ps.1362,NWT.ps.5092,NWT_MW_CS-89A,62.51703,-113.7253,Control,12,org,,3.0,3.0,3.0,1,0.022436832,41.51,2.25,673.10496,279.4058689
NWT_MW_CS-89A,NWT_MackWalker,ps.1592,NWT.ps.5322,NWT_MW_CS-89A,62.51703,-113.7253,Control,6,org,,7.5,7.5,3.2,1,0.063086104,39.68,1.46,2018.755328,801.0421142
NWT_MW_CS-89A,NWT_MackWalker,ps.1320,NWT.ps.5050,NWT_MW_CS-89A,62.51703,-113.7253,Control,0,org,,6.0,6.0,1.8,1,0.484878165,,,8727.80697,
NWT_MW_CS-89A,NWT_MackWalker,ps.1319,NWT.ps.5049,NWT_MW_CS-89A,62.51703,-113.7253,Control,0,org,,4.5,4.5,4.8,1,0.038240783,42.98,0.75,1835.557584,788.9226496
NWT_MW_CS-89A,NWT_MackWalker,ps.1593,NWT.ps.5323,NWT_MW_CS-89A,62.51703,-113.7253,Control,18,org,,1.0,1.0,1.0,1,0.10180791,44.36,1.75,1018.0791,451.6198888
NWT_MW_CS-89A,NWT_MackWalker,ps.1701,NWT.ps.5431,NWT_MW_CS-89A,62.51703,-113.7253,Control,24,org,,3.0,3.0,3.0,1,0.071310286,47.88,1.27,2139.30858,1024.300948
NWT_MW_CS-89A,NWT_MackWalker,ps.1594,NWT.ps.5324,NWT_MW_CS-89A,62.51703,-113.7253,Control,18,org,,5.0,5.0,3.1,1,0.069954072,44.5,1.26,2168.576232,965.0164232
NWT_MW_CS-89A,NWT_MackWalker,ps.1591,NWT.ps.5321,NWT_MW_CS-89A,62.51703,-113.7253,Control,6,org,,2.5,2.5,2.5,1,0.025424134,42.44,1.04,635.60335,269.7500617
NWT_MW_CS-89A,NWT_MackWalker,ps.1702,NWT.ps.5432,NWT_MW_CS-89A,62.51703,-113.7253,Control,24,org,,7.0,7.0,3.3,1,0.0840311,40.62,1.38,2773.0263,1126.403283
NWT_MW_CS-96A,NWT_MackWalker,ps.1526,NWT.ps.5256,NWT_MW_CS-96A,62.53782,-113.8856,Control,6,org,,5.0,5.0,2.8,1,0.548683459,,,15363.13685,
NWT_MW_CS-96A,NWT_MackWalker,ps.1525,NWT.ps.5255,NWT_MW_CS-96A,62.53782,-113.8856,Control,6,org,,1.5,1.5,2.5,1,0.060729376,46.01,1.89,1518.2344,698.5396474
NWT_MW_CS-96A,NWT_MackWalker,ps.1769,NWT.ps.5499,NWT_MW_CS-96A,62.53782,-113.8856,Control,24,org,,1.5,1.5,1.8,1,0.063772531,48.55,1.66,1147.905558,557.3081484
NWT_MW_CS-96A,NWT_MackWalker,ps.1705,NWT.ps.5435,NWT_MW_CS-96A,62.53782,-113.8856,Control,0,org,,10.0,10.0,2.8,1,0.31981339,24.83,0.91,8954.77492,2223.470613
NWT_MW_CS-96A,NWT_MackWalker,ps.1596,NWT.ps.5326,NWT_MW_CS-96A,62.53782,-113.8856,Control,12,org,,5.5,5.5,5.0,1,0.086941348,43.81,1.31,4347.0674,1904.450228
NWT_MW_CS-96A,NWT_MackWalker,ps.1770,NWT.ps.5500,NWT_MW_CS-96A,62.53782,-113.8856,Control,24,org,,5.0,5.0,2.6,1,0.148199965,43.27,1.64,3853.19909,1667.279246
NWT_MW_CS-96A,NWT_MackWalker,ps.1365,NWT.ps.5095,NWT_MW_CS-96A,62.53782,-113.8856,Control,18,org,,1.0,1.0,1.0,1,0.101870148,46.8,1.47,1018.70148,476.7522926
NWT_MW_CS-96A,NWT_MackWalker,ps.1704,NWT.ps.5434,NWT_MW_CS-96A,62.53782,-113.8856,Control,0,org,,8.0,8.0,5.0,1,0.09151729,47.43,2.09,4575.8645,2170.332532
NWT_MW_CS-96A,NWT_MackWalker,ps.1595,NWT.ps.5325,NWT_MW_CS-96A,62.53782,-113.8856,Control,12,org,,0.5,0.5,0.8,1,0.094070541,43.81,2.03,752.564328,329.6984321
NWT_MW_CS-96A,NWT_MackWalker,ps.1366,NWT.ps.5096,NWT_MW_CS-96A,62.53782,-113.8856,Control,18,org,,6.0,6.0,5.7,1,0.127748296,39.98,1.38,7281.652872,2911.204818
NWT_MW_CS-96A,NWT_MackWalker,ps.1703,NWT.ps.5433,NWT_MW_CS-96A,62.53782,-113.8856,Control,0,org,,3.0,3.0,2.8,1,0.0328701,46.54,1.81,920.3628,428.3368471
NWT_MW_CS-9A,NWT_MackWalker,ps.1633,NWT.ps.5363,NWT_MW_CS-9A,62.50509,-113.66511,Control,24,org,,15.5,15.5,4.8,1,0.201409962,43.09,2.21,9667.678176,4165.802526
NWT_MW_CS-9A,NWT_MackWalker,ps.1631,NWT.ps.5361,NWT_MW_CS-9A,62.50509,-113.66511,Control,24,org,,5.5,5.5,5.0,1,0.09671054,45.91,1.58,4835.527,2219.990446
NWT_MW_CS-9A,NWT_MackWalker,ps.1427,NWT.ps.5157,NWT_MW_CS-9A,62.50509,-113.66511,Control,12,org,,12.0,12.0,5.0,1,0.111063791,46.17,1.96,5553.18955,2563.907615
NWT_MW_CS-9A,NWT_MackWalker,ps.1632,NWT.ps.5362,NWT_MW_CS-9A,62.50509,-113.66511,Control,24,org,,10.5,10.5,5.0,1,0.08630517,42.36,2.13,4315.2585,1827.943501
NWT_MW_CS-9A,NWT_MackWalker,ps.1426,NWT.ps.5156,NWT_MW_CS-9A,62.50509,-113.66511,Control,12,org,,7.0,7.0,5.0,1,0.105500755,44.48,0.56,5275.03775,2346.336791
NWT_MW_CS-9A,NWT_MackWalker,ps.1425,NWT.ps.5155,NWT_MW_CS-9A,62.50509,-113.66511,Control,12,org,,2.0,2.0,2.0,1,0.077716948,43.36,1.76,1554.33896,673.9613731
NWT_MW_CS-9A,NWT_MackWalker,ps.1630,NWT.ps.5360,NWT_MW_CS-9A,62.50509,-113.66511,Control,24,org,,0.5,0.5,0.5,1,0.094175824,43.32,2.07,470.87912,203.9848348
NWT_MW_CS-9A,NWT_MackWalker,ps.1295,NWT.ps.5025,NWT_MW_CS-9A,62.50509,-113.66511,Control,0,org,,6.0,6.0,5.0,1,0.100510753,44.24,1.55,5025.53765,2223.297856
NWT_MW_CS-9A,NWT_MackWalker,ps.1297,NWT.ps.5027,NWT_MW_CS-9A,62.50509,-113.66511,Control,0,org,,16.0,16.0,4.7,1,0.122559674,42.35,1.81,5760.304678,2439.489031
NWT_MW_CS-9A,NWT_MackWalker,ps.1294,NWT.ps.5024,NWT_MW_CS-9A,62.50509,-113.66511,Control,0,org,,1.0,1.0,1.0,1,0.040655738,41.53,1.11,406.55738,168.8432799
NWT_MW_CS-9A,NWT_MackWalker,ps.1428,NWT.ps.5158,NWT_MW_CS-9A,62.50509,-113.66511,Control,12,org,,17.0,17.0,5.0,1,0.134795862,43.51,1.69,6739.7931,2932.483978
NWT_MW_CS-9A,NWT_MackWalker,ps.1516,NWT.ps.5246,NWT_MW_CS-9A,62.50509,-113.66511,Control,18,org,,15.5,15.5,5.0,1,0.321014379,36.69,1.79,16050.71895,5889.008783
NWT_MW_CS-9A,NWT_MackWalker,ps.1515,NWT.ps.5245,NWT_MW_CS-9A,62.50509,-113.66511,Control,18,org,,10.5,10.5,5.0,1,0.162124912,43.38,1.94,8106.2456,3516.489341
NWT_MW_CS-9A,NWT_MackWalker,ps.1513,NWT.ps.5243,NWT_MW_CS-9A,62.50509,-113.66511,Control,18,org,,0.5,0.5,0.5,1,0.0944122,43.44,1.88,472.061,205.0632984
NWT_MW_CS-9A,NWT_MackWalker,ps.1423,NWT.ps.5153,NWT_MW_CS-9A,62.50509,-113.66511,Control,6,org,,11.0,11.0,5.0,1,0.123855098,45.92,0.55,6192.7549,2843.71305
NWT_MW_CS-9A,NWT_MackWalker,ps.1422,NWT.ps.5152,NWT_MW_CS-9A,62.50509,-113.66511,Control,6,org,,6.0,6.0,5.0,1,0.022322892,44.15,1.02,1116.1446,492.7778409
NWT_MW_CS-9A,NWT_MackWalker,ps.1296,NWT.ps.5026,NWT_MW_CS-9A,62.50509,-113.66511,Control,0,org,,11.0,11.0,5.0,1,0.146458498,43.76,1.91,7322.9249,3204.511936
NWT_MW_CS-9A,NWT_MackWalker,ps.1424,NWT.ps.5154,NWT_MW_CS-9A,62.50509,-113.66511,Control,6,org,,16.0,16.0,5.0,1,0.132101852,43.78,1.79,6605.0926,2891.70954
NWT_MW_CS-9A,NWT_MackWalker,ps.1421,NWT.ps.5151,NWT_MW_CS-9A,62.50509,-113.66511,Control,6,org,,1.0,1.0,1.0,1,0.16973988,40.13,0.83,1697.3988,681.1661384
NWT_MW_CS-9A,NWT_MackWalker,ps.1514,NWT.ps.5244,NWT_MW_CS-9A,62.50509,-113.66511,Control,18,org,,5.5,5.5,5.0,1,0.110229696,45.31,1.58,5511.4848,2497.253763
NWT_MW_SS33-11B,NWT_MackWalker,ps.1016,NWT.ps.1019,NWT_MW_SS33-11B,60.951288,-117.355,Burn,6,org,,10.0,23.11049921,2.1,1,0.498430046,10.98,0.47,10467.03097,1149.28
NWT_MW_SS33-11B,NWT_MackWalker,ps.1024,NWT.ps.1027,NWT_MW_SS33-11B,60.951288,-117.355,Burn,0,org,,15.0,28.11049921,1.3,1,0.373422549,17.02,0.61,4854.493137,826.2347319
NWT_MW_SS33-11B,NWT_MackWalker,ps.946,NWT.ps.949,NWT_MW_SS33-11B,60.951288,-117.355,Burn,12,org,,5.0,18.11049921,4.7,1,0.352809127,19.18,0.64,16582.02897,3180.433156
NWT_MW_SS33-11B,NWT_MackWalker,ps.1022,NWT.ps.1025,NWT_MW_SS33-11B,60.951288,-117.355,Burn,0,org,,5.0,18.11049921,5.1,1,0.059199306,45.81,1.7,3019.164606,1383.079306
NWT_MW_SS33-11B,NWT_MackWalker,ps.1015,NWT.ps.1018,NWT_MW_SS33-11B,60.951288,-117.355,Burn,6,org,,5.0,18.11049921,4.6,1,0.088222661,,,4058.242406,
NWT_MW_SS33-11B,NWT_MackWalker,ps.964,NWT.ps.967,NWT_MW_SS33-11B,60.951288,-117.355,Burn,24,org,,5.0,18.11049921,5.5,1,0.133374232,27.03,0.98,7335.58276,1982.80802
NWT_MW_SS33-11B,NWT_MackWalker,ps.1023,NWT.ps.1026,NWT_MW_SS33-11B,60.951288,-117.355,Burn,0,org,,10.0,23.11049921,5.2,1,0.11718835,37.04,1.35,6093.7942,2257.141372
NWT_MW_SS33-11B,NWT_MackWalker,ps.1014,NWT.ps.1017,NWT_MW_SS33-11B,60.951288,-117.355,Burn,18,org,,5.0,18.11049921,5.0,1,0.161518876,41.35,1.43,8075.9438,3339.402761
NWT_MW_SS33-1A,NWT_MackWalker,ps.730,NWT.ps.733,NWT_MW_SS33-1A,60.937382,-117.124736,Burn,18,org,,0.5,5.29,0.8,1,0.365368661,12.32,0.84,2922.949288,360.1073523
NWT_MW_SS33-1A,NWT_MackWalker,ps.727,NWT.ps.730,NWT_MW_SS33-1A,60.937382,-117.124736,Burn,0,org,,3.0,7.79,1.8,1,0.183711615,17.31,0.51,3306.80907,572.40865
NWT_MW_SS33-1A,NWT_MackWalker,ps.731,NWT.ps.734,NWT_MW_SS33-1A,60.937382,-117.124736,Burn,24,org,,2.0,6.79,2.8,1,0.068484043,43.87,1.49,1917.553204,841.2305906
NWT_MW_SS33-1A,NWT_MackWalker,ps.728,NWT.ps.731,NWT_MW_SS33-1A,60.937382,-117.124736,Burn,6,org,,3.0,7.79,1.8,1,0.228423836,26.26,1.0,4111.629048,1079.713788
NWT_MW_SS33-1A,NWT_MackWalker,ps.729,NWT.ps.732,NWT_MW_SS33-1A,60.937382,-117.124736,Burn,12,org,,1.5,6.29,1.3,1,0.143673469,41.62,2.37,1867.755097,777.3596714
NWT_MW_SS33-1B,NWT_MackWalker,ps.735,NWT.ps.738,NWT_MW_SS33-1B,60.937885,-117.12263,Burn,24,org,,5.0,21.54364979,4.9,1,0.254609126,5.77,0.22,12475.84717,719.8563819
NWT_MW_SS33-1B,NWT_MackWalker,ps.827,NWT.ps.830,NWT_MW_SS33-1B,60.937885,-117.12263,Burn,0,org,,27.0,43.54364979,1.8,1,0.707111519,16.74,0.64,12728.00734,2130.668429
NWT_MW_SS33-1B,NWT_MackWalker,ps.734,NWT.ps.737,NWT_MW_SS33-1B,60.937885,-117.12263,Burn,18,org,,2.5,19.04364979,2.0,1,0.512908829,14.59,0.5,10258.17658,1496.667963
NWT_MW_SS33-1B,NWT_MackWalker,ps.736,NWT.ps.739,NWT_MW_SS33-1B,60.937885,-117.12263,Burn,24,org,,10.0,26.54364979,1.0,1,1.323709561,31.35,1.09,13237.09561,4149.829474
NWT_MW_SS33-1B,NWT_MackWalker,ps.826,NWT.ps.829,NWT_MW_SS33-1B,60.937885,-117.12263,Burn,0,org,,25.0,41.54364979,5.0,1,0.322416866,37.43,1.48,16120.8433,6034.031647
NWT_MW_SS33-1B,NWT_MackWalker,ps.732,NWT.ps.735,NWT_MW_SS33-1B,60.937885,-117.12263,Burn,6,org,,5.0,21.54364979,4.3,1,0.417742484,41.2,0.16,17962.92681,7400.725847
NWT_MW_SS33-1B,NWT_MackWalker,ps.823,NWT.ps.826,NWT_MW_SS33-1B,60.937885,-117.12263,Burn,0,org,,10.0,26.54364979,5.0,1,0.15532231,41.03,1.45,7766.1155,3186.43719
NWT_MW_SS33-1B,NWT_MackWalker,ps.822,NWT.ps.825,NWT_MW_SS33-1B,60.937885,-117.12263,Burn,0,org,,5.0,21.54364979,5.0,1,0.128231662,41.24,1.26,6411.5831,2644.13687
NWT_MW_SS33-1B,NWT_MackWalker,ps.733,NWT.ps.736,NWT_MW_SS33-1B,60.937885,-117.12263,Burn,12,org,,2.0,18.54364979,1.7,1,0.683669707,42.53,2.05,11622.38502,4943.000349
NWT_MW_SS33-1B,NWT_MackWalker,ps.825,NWT.ps.828,NWT_MW_SS33-1B,60.937885,-117.12263,Burn,0,org,,20.0,36.54364979,5.0,1,0.327357539,35.64,1.35,16367.87695,5833.511345
NWT_MW_SS33-1B,NWT_MackWalker,ps.824,NWT.ps.827,NWT_MW_SS33-1B,60.937885,-117.12263,Burn,0,org,,15.0,31.54364979,5.0,1,0.288834908,38.52,1.66,14441.7454,5562.960328
NWT_MW_SS33-1C,NWT_MackWalker,ps.358,NWT.ps.360,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,18,org,,30.0,45.61350851,5.0,1,0.219768595,43.07,3.18,10988.42975,4732.716693
NWT_MW_SS33-1C,NWT_MackWalker,ps.361,NWT.ps.363,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,6,org,,5.0,20.61350851,5.0,1,0.081904762,46.36,1.38,4095.2381,1898.552383
NWT_MW_SS33-1C,NWT_MackWalker,ps.319,NWT.ps.321,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,12,org,,40.0,55.61350851,5.0,1,0.217700348,42.62,3.02,10885.0174,4639.194416
NWT_MW_SS33-1C,NWT_MackWalker,ps.360,NWT.ps.362,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,18,org,,38.0,53.61350851,2.8,1,0.147507599,42.79,3.38,4130.212772,1767.318045
NWT_MW_SS33-1C,NWT_MackWalker,ps.317,NWT.ps.319,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,12,org,,30.0,45.61350851,5.0,1,0.232842809,32.96,1.97,11642.14045,3837.249492
NWT_MW_SS33-1C,NWT_MackWalker,ps.318,NWT.ps.320,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,12,org,,35.0,50.61350851,5.0,1,0.345710345,41.44,2.72,17285.51725,7163.118348
NWT_MW_SS33-1C,NWT_MackWalker,ps.359,NWT.ps.361,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,18,org,,35.0,50.61350851,5.0,1,0.210186916,42.65,3.32,10509.3458,4482.235984
NWT_MW_SS33-1C,NWT_MackWalker,ps.316,NWT.ps.318,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,12,org,,25.0,40.61350851,5.1,1,0.266645308,44.73,1.79,13598.91071,6082.79276
NWT_MW_SS33-1C,NWT_MackWalker,ps.314,NWT.ps.316,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,12,org,,15.0,30.61350851,4.9,1,0.105196886,49.44,1.36,5154.647414,2548.457681
NWT_MW_SS33-1C,NWT_MackWalker,ps.371,NWT.ps.373,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,0,org,,5.0,20.61350851,5.1,1,0.120003481,41.56,1.88,6120.177531,2543.545782
NWT_MW_SS33-1C,NWT_MackWalker,ps.315,NWT.ps.317,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,12,org,,20.0,35.61350851,5.0,1,0.187399475,47.51,1.58,9369.97375,4451.674529
NWT_MW_SS33-1C,NWT_MackWalker,ps.383,NWT.ps.385,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,0,org,,59.0,74.61350851,4.0,1,0.185700503,41.33,2.63,7428.02012,3070.000716
NWT_MW_SS33-1C,NWT_MackWalker,ps.362,NWT.ps.364,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,6,org,,10.0,25.61350851,5.0,1,0.072743363,46.13,1.64,3637.16815,1677.825668
NWT_MW_SS33-1C,NWT_MackWalker,ps.363,NWT.ps.365,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,6,org,,15.0,30.61350851,5.1,1,0.112743873,44.45,2.27,5749.937523,2555.847229
NWT_MW_SS33-1C,NWT_MackWalker,ps.374,NWT.ps.376,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,0,org,,20.0,35.61350851,4.8,1,0.239681929,42.13,2.79,11504.73259,4846.943841
NWT_MW_SS33-1C,NWT_MackWalker,ps.373,NWT.ps.375,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,0,org,,15.0,30.61350851,5.4,1,0.20689157,42.1,2.92,11172.14478,4703.472952
NWT_MW_SS33-1C,NWT_MackWalker,ps.313,NWT.ps.315,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,12,org,,10.0,25.61350851,5.0,1,0.123887198,48.84,1.37,6194.3599,3025.325375
NWT_MW_SS33-1C,NWT_MackWalker,ps.370,NWT.ps.372,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,6,org,,44.0,59.61350851,1.3,1,0.181260771,44.69,2.77,2356.390023,1053.070701
NWT_MW_SS33-1C,NWT_MackWalker,ps.372,NWT.ps.374,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,0,org,,10.0,25.61350851,5.0,1,0.188504562,38.65,2.16,9425.2281,3642.850661
NWT_MW_SS33-1C,NWT_MackWalker,ps.328,NWT.ps.330,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,24,org,,35.0,50.61350851,4.9,1,0.207212632,40.27,2.11,10153.41897,4088.781818
NWT_MW_SS33-1C,NWT_MackWalker,ps.329,NWT.ps.331,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,24,org,,36.0,51.61350851,1.0,1,0.275132275,40.17,2.25,2751.32275,1105.206349
NWT_MW_SS33-1C,NWT_MackWalker,ps.366,NWT.ps.368,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,6,org,,25.0,40.61350851,3.0,1,0.235652475,41.5,2.36,7069.57425,2933.873314
NWT_MW_SS33-1C,NWT_MackWalker,ps.327,NWT.ps.329,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,24,org,,30.0,45.61350851,5.0,1,0.306311654,38.63,1.99,15315.5827,5916.409597
NWT_MW_SS33-1C,NWT_MackWalker,ps.364,NWT.ps.366,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,6,org,,20.0,35.61350851,4.9,1,0.178378522,43.46512905,2.333882482,8740.547578,3799.090284
NWT_MW_SS33-1C,NWT_MackWalker,ps.365,NWT.ps.367,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,6,org,,22.0,37.61350851,2.2,1,0.168215589,43.15,2.76,3700.742958,1596.870586
NWT_MW_SS33-1C,NWT_MackWalker,ps.369,NWT.ps.371,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,6,org,,40.0,55.61350851,5.0,1,0.187695508,43.34,3.17,9384.7754,4067.361658
NWT_MW_SS33-1C,NWT_MackWalker,ps.320,NWT.ps.322,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,12,org,,45.0,60.61350851,5.0,1,0.162072874,42.92,3.05,8103.6437,3478.083876
NWT_MW_SS33-1C,NWT_MackWalker,ps.355,NWT.ps.357,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,18,org,,15.0,30.61350851,5.0,1,0.128939663,46.35,1.49,6446.98315,2988.17669
NWT_MW_SS33-1C,NWT_MackWalker,ps.357,NWT.ps.359,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,18,org,,25.0,40.61350851,5.0,1,0.224451499,40.65446478,2.551303383,11222.57495,4562.47778
NWT_MW_SS33-1C,NWT_MackWalker,ps.322,NWT.ps.324,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,24,org,,5.0,20.61350851,5.0,1,0.047418699,45.5,1.26,2370.93495,1078.775402
NWT_MW_SS33-1C,NWT_MackWalker,ps.326,NWT.ps.328,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,24,org,,25.0,40.61350851,5.0,1,0.282312198,40.25,1.67,14115.6099,5681.532985
NWT_MW_SS33-1C,NWT_MackWalker,ps.353,NWT.ps.355,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,18,org,,5.0,20.61350851,5.0,1,0.090149495,45.45,1.31,4507.47475,2048.647274
NWT_MW_SS33-1C,NWT_MackWalker,ps.321,NWT.ps.323,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,12,org,,49.0,64.61350851,4.9,1,0.150851859,44.73,3.19,7391.741091,3306.32579
NWT_MW_SS33-1C,NWT_MackWalker,ps.356,NWT.ps.358,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,18,org,,20.0,35.61350851,5.0,1,0.202168224,40.99,1.99,10108.4112,4143.437751
NWT_MW_SS33-1C,NWT_MackWalker,ps.323,NWT.ps.325,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,24,org,,10.0,25.61350851,5.0,1,0.086959922,44.6,1.77,4347.9961,1939.206261
NWT_MW_SS33-1C,NWT_MackWalker,ps.379,NWT.ps.381,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,0,org,,40.0,55.61350851,5.0,1,0.18189398,41.03,2.9,9094.699,3731.555
NWT_MW_SS33-1C,NWT_MackWalker,ps.354,NWT.ps.356,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,18,org,,10.0,25.61350851,5.0,1,0.129307937,47.09,1.59,6465.39685,3044.555377
NWT_MW_SS33-1C,NWT_MackWalker,ps.367,NWT.ps.369,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,6,org,,30.0,45.61350851,5.0,1,0.318785302,41.7,2.23,15939.2651,6646.673547
NWT_MW_SS33-1C,NWT_MackWalker,ps.380,NWT.ps.382,NWT_MW_SS33-1C,60.935171,-117.124533,Burn,0,org,,45.0,60.61350851,5.0,1,0.176034777,41.35,2.86,8801.73885,3639.519014
